   ;KUNDE;PRIVAT;JAHR;LEASINGOBJEKT;OBJEKTTYP;KRAFTSTOFF
14065;800078875;0;2023;Audi Q8 e-tron (Elektro) Q8 55 e-tron Quattro business 4-türig;Fahrzeuge / PKW, Kombi;Strom
14066;800078875;0;2023;VW ID.3 (Elektro) ID. 3 Pro Life 150kw, Strom,;Fahrzeuge / PKW, Kombi;Strom
14067;1252525202;0;2022;Drillteq V-310 CNC Maschine;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14068;1252525202;0;2022;PV Anlage;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14069;1252525202;0;2022;Bearbeitungszentrum Centateq E-510 V2 + BMG 510 V1;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14070;1252525202;0;2021;Homag Kantenanleimmaschine LG1 KAM;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14071;1252525202;0;2021;PV Anlage;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
14072;2475109345;1;2022;BMW iX;Fahrzeuge / PKW, Kombi;
14073;1374424202;0;2022;Merlo MF 34.9 CS-CV Tronic;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
14074;3457001663;1;2021;Mercedes GLA 200d 4Matic;Fahrzeuge / PKW, Kombi;
14075;376010722;0;2021;Druckluftstation Kaeser ASD 40T   Projekt: Schmidt Light Metal Vertriebsgesellschaft mbH, 3382 Loosdorf;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14076;376010722;0;2020;Druckluftstation Kaeser Kompressor CSDX 165 SFC Container inkl. Aufbereitung Projekt: Böhlerit GmbH & Co KG, Kapfenberg;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14077;376010722;0;2020;Druckluftstation Kaeser Kompressor DSD 240 T Container inkl. Aufbereitung Projekt: Lafarge Zementwerke GmbH, Mannersdorf;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14078;3220191094;0;2021;Genie Z 45 / 25 DC Gelenkteleskoparbeitsbühne;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
14079;3220191094;0;2022;Steigenaufrichter, Modell BOXER+;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;B
14080;3220191094;0;2021;Mercedes C 300 de Diesel Hybrid T-Modell;Fahrzeuge / PKW, Kombi;B
14081;3220191094;0;2023;Mercedes EQC 400 4M;Fahrzeuge / PKW, Kombi;Strom
14082;3220191094;0;2023;Mazda CX-60 2,5L e-Skyactiv PHEV;Fahrzeuge / PKW, Kombi;Benzin - Hybrid
14083;3220191094;0;2024;Skoda Octavia Style TDI DSG, Hr. Siedl;Fahrzeuge / PKW, Kombi;Diesel
14084;3140889958;1;2022;Opel Insignia ST 1,6 ECOTEC Innovation Start/Stop System 100kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Diesel
14085;922121632;0;2023;1 DAF SZM LF290 16t 4x2;Fahrzeuge / Sattelzugmaschinen;Diesel
14086;1972113931;1;2022;BMW X2-Reihe F39 X2 sDrive 18d F39 B47;Fahrzeuge / PKW, Kombi;Benzin
14087;1871989564;0;2022;PKW VW Golf VIII Variant 2.0 TDI DSG Life, EZ: 16.06.2021;Fahrzeuge / PKW, Kombi;Diesel
14088;1871989564;0;2022;SZM Volvo FH 460 4x2 CHH-MED;Fahrzeuge / Sattelzugmaschinen;Diesel
14089;1871989564;0;2022;Fahrgestell Renault Master CCAB FWD 3.5 165 L3 mit Lunge Leichtbaukofferaufbau;Fahrzeuge / LKW über 3,5t;Diesel
14090;1871989564;0;2023;SZM Renault Typ T, EZ: 23.05.2019;Fahrzeuge / Sattelzugmaschinen;Diesel
14091;1871989564;0;2023;LKW Renault T HIGH P6x2 mit Wechselbrücke;Fahrzeuge / LKW über 3,5t;Diesel
14092;4252700877;0;2021;Opel Vivaro (Klein-LKW) Cargo 75kWh Enjoy M 100kw, 3-Türer, Kastenwagen, Strom;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14093;500585313;0;2021;Peugeot Rifter (Kleinbus) 1,5 BlueHDI 130 S&S Allure Lang EAT8 Aut. 96kw, Diesel, 5-Türer, Kombi - PKW, Diesel;Fahrzeuge / Kleinautobusse (bis 3,5t);
14094;500585313;0;2020;Audi A7 Sportback 55 TFSI quattro S-tronic 250kw, Benzin bleifrei, 5-Türer, Limousine/Sedan, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
14095;1290545519;0;2021;VW Crafter (Klein-LKW) HD-Kastenwagen LR TDI (SHH1E2HK);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14096;1290545519;0;2021;Ford Transit (Klein-LKW) Transit KW Trend L3H2350;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14097;1290545519;0;2021;VW Crafter (Klein-LKW) 30 KW Entry L3H3 TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14098;1713367180;0;2021;1 gebr. WILLIBALD Shredderanlage Type EP 5500 Shark, BJ 2018;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14099;3695238090;0;2022;BMW iX3-Reihe G08 (Elektro) iX3 Impressive 210kw, Strom, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Strom
14100;3695238090;0;2022;Audi A6 Avant 50 TFSI e PHEV quattro sport S-tronic 195kw, Benzin bleifrei, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Benzin - Hybrid
14101;3695238090;0;2022;BMW iX1 U11 (Elektro) xDrive30 64,7kWh 200kw, Strom, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Strom
14102;3695238090;0;2022;Renault Mégane (Elektro) E-tech Equilibre EV60 220hp 60kWh optimum charge AC7 160kw, Strom, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Strom
14103;3695238090;0;2022;Volvo C40 (Elektro) Pure Electric Single Plus;Fahrzeuge / PKW, Kombi;Benzin
14104;3695238090;0;2022;BMW iX1 U11 (Elektro) xDrive30 64,7kWh 200kw, Strom, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Strom
14105;2216920232;1;2021;Porsche 911 Carrera  4S;Fahrzeuge / PKW, Kombi;B
14106;2216920232;1;2021;Ferrari Roma;Fahrzeuge / PKW, Kombi;B
14107;2216920232;1;2023;Bentley Bentayga Hybrid;Fahrzeuge / PKW, Kombi;Benzin
14108;1500448438;1;2021;BMW 420i Grand Coupe Advantage Aut.;Fahrzeuge / PKW, Kombi;
14109;3127167638;0;2021;Hyundai Tucson NX4;Fahrzeuge / PKW, Kombi;
14110;3127167638;0;2021;VW ID.4 (Elektro);Fahrzeuge / PKW, Kombi;
14111;3127167638;0;2021;KIA Niro (Elektro) E-Niro (DQ);Fahrzeuge / PKW, Kombi;
14112;3127167638;0;2021;Audi S6 Avant TDI quattro;Fahrzeuge / PKW, Kombi;
14113;3127167638;0;2021;Skoda Fabia Combi Ambition;Fahrzeuge / PKW, Kombi;
14114;3127167638;0;2022;Skoda Fabia Ambition TSI;Fahrzeuge / PKW, Kombi;
14115;3127167638;0;2021;Druckmaschine HP Latex 315 P & C plus;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14116;3127167638;0;2021;Peugeot Traveller L2 180 Business VIP;Fahrzeuge / Kleinautobusse (bis 3,5t);
14117;3127167638;0;2021;Skoda Fabia Combi Amition TSI DSG 70KW;Fahrzeuge / PKW, Kombi;
14118;3127167638;0;2021;Skoda Fabia Combi Ambition;Fahrzeuge / PKW, Kombi;
14119;3127167638;0;2021;Skoda Octavia Combi Style TSI e-TEC DSG;Fahrzeuge / PKW, Kombi;
14120;3127167638;0;2022;Skoda Fabia Ambition 1,0 TSI 70kw, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
14121;460897129;0;2021;Ford Transit Custom 2,0 TDCI L2H2 320 Trend 96kw, Diesel;Fahrzeuge / Kleinautobusse (bis 3,5t);
14122;2854838941;1;2021;Opel Zafira Life;Fahrzeuge / Kleinautobusse (bis 3,5t);D
14123;2854838941;1;2023;Opel Zafira Life (Kleinbus) 2,0 CDTI S&S Business Elegance L Aut. 106kw, Diesel, 5-Türer, MPV;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14124;2761003382;0;2021;PV-Anlage mit Zubehör;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
14125;3833818586;0;2022;Jaguar I-Pace EV320 Austria Edition;Fahrzeuge / PKW, Kombi;
14126;3833818586;0;2021;Jaguar I-Pace (Elektro) Austria Edition EV320, SUV, Strom;Fahrzeuge / PKW, Kombi;
14127;2311173312;0;2021;Ford Transit Custom Variobus (Kleinbus) ;Fahrzeuge / Kleinautobusse (bis 3,5t);
14128;2311173312;0;2021;Ford Transit (Kleinbus) Connect 2020.75 Kastenwagen ;Fahrzeuge / Kleinautobusse (bis 3,5t);
14129;2311173312;0;2021;Ford Transit Custom Variobus (Kleinbus) ;Fahrzeuge / Kleinautobusse (bis 3,5t);
14130;2311173312;0;2021;Ford Transit Custom Variobus (Kleinbus) ;Fahrzeuge / Kleinautobusse (bis 3,5t);
14131;2311173312;0;2020;Ford Transit (Kleinbus) Custom 2019.75;Fahrzeuge / Kleinautobusse (bis 3,5t);
14132;2311173312;0;2020;Ford Transit Custom 2019.75;Fahrzeuge / Kleinautobusse (bis 3,5t);
14133;2311173312;0;2023;Renault Trafic III (Klein-LKW) LKW Kastenwagen L2H1 3,0 Blue dCi 130;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14134;2311173312;0;2023;Renault Trafic Kombi/Bus (Klein-LKW) Trafic LK'W Kastenwagen L2H1 3,0 t Blue dCi 130;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14135;814240933;0;2021;PlanoMatic P936, 400V;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
14136;814240933;0;2022;Ford Transit Kastenwagen 350L4H3 Trend;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14137;814240933;0;2022;Ford Transit Kastenwagen 350L4H3 Trend;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14138;814240933;0;2022;Ford Transit Pritschenwagen, Zwillingreifen 2,0 Trend;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14139;814240933;0;2020;Skoda Octavia Combi Premium TDi DSG;Fahrzeuge / PKW, Kombi;D
14140;814240933;0;2020;Ford Transit Kastenwagen 350L4H3 2.0EcoBlue Trend;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14141;814240933;0;2020;Ford Transit Kastenwagen 350L4H3 2.0EcoBlue Trend;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14142;4291593589;0;2021;Skoda  Enyaq IV 80 inkl. Zubehör;Fahrzeuge / PKW, Kombi;B
14143;4291593589;0;2022;CANON Gerät  Xario 100G inkl. Zubehör;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
14144;4291593589;0;2022;CANON Aplio a - WHC inkl. Zubehör;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
14145;4291593589;0;2023;CANON Gerät  Xario 100G inkl. Zubehör;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
14146;3142973504;1;2021;BMW 4er-Reihe (G22) 430i Coupe' G22 B48;Fahrzeuge / PKW, Kombi;
14147;3397637785;0;2021;ATLAS Mobilbagger 160W mit Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
14148;3397637785;0;2022;PKW BMW 840d xDrive Cabrio;Fahrzeuge / PKW, Kombi;
14149;2358858749;0;2022;CNC-Rundschleifmaschine Kellenberger 100;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14150;3569791966;1;2023;Motorrad Harley Davidson Softail Standard FXST;Fahrzeuge / Motorräder;Benzin
14151;2222062372;0;2021;Microsemi inkl. Zubehör;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
14152;354890103;0;2023;MAN TGX3 18.510 4x2 BL SA;Fahrzeuge / Sattelzugmaschinen;Diesel
14153;354890103;0;2022;1 gebr. MAN LKW Kipper Off. Kasten, BJ 09/2021;Fahrzeuge / LKW über 3,5t;Diesel
14154;817504750;0;2021;Fiat 500 (Elektro) Elektro Icon, Strom;Fahrzeuge / PKW, Kombi;
14155;2018990740;1;2021;Kia Niro Platin 1,6 GDI DCT6 SD;Fahrzeuge / PKW, Kombi;
14156;2012314600;0;2021;WN Raupenbagger ET 16;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
14157;2012314600;0;2021;Nissan Navara (Klein-LKW) N-Connecta 4x4 2,3 dCi 140kw, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14158;2475565461;0;2021;Volvo XC90 B5 AWD R-Design 173kw, Diesel, 5-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
14159;1530545834;0;2022;Drehmaschine EMCOMAT E-200 MC;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;D
14160;1530545834;0;2021;Fahrständerfräsmaschine MECOF M 300;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;D
14161;1530545834;0;2023;CNC Portal-Drehmaschine mit Fräsfunktion Klaaßen GDF 20-14;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;Strom
14162;4073712932;1;2021;Peugeot 308 Active Pack BHDI 100;Fahrzeuge / PKW, Kombi;
14163;2138805001;1;2021;BMW X1 xDrive 25e F48 XB2;Fahrzeuge / PKW, Kombi;
14164;1368824815;0;2021;Mercedes-Benz Vito (Klein-LKW) 116 BlueTec 4x4 lang 120kw, 4-Türer, Kastenwagen, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14165;4110977086;0;2023;gebr. LKW MB 1845 HAD LS m. Kipphydraulik;Fahrzeuge / LKW über 3,5t;Diesel
14166;708074810;0;2021;Peugeot Traveller Busi VIP L2 B HDI180 EAT8;Fahrzeuge / Kleinautobusse (bis 3,5t);Diesel
14167;708074810;0;2021;Seat Alhambra Xcellence TDI DSG;Fahrzeuge / Kleinautobusse (bis 3,5t);D
14168;708074810;0;2020;Ford Tourneo Connect L2H1 Titanium;Fahrzeuge / Kleinautobusse (bis 3,5t);Diesel
14169;708074810;0;2023;Stapler Linde mit Elektroantrieb E14;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
14170;708074810;0;2022;Opel Combo Life Edition XL L2H1;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14171;708074810;0;2023;Hochhubwagen L14 AP;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
14172;3736089566;1;2021;Ford Puma;Fahrzeuge / PKW, Kombi;B
14173;2841144400;0;2022;BMW 3er-Reihe G21 330e xDrive Touring G21 XB1;Fahrzeuge / PKW, Kombi;
14174;2841144400;0;2022;Skoda Superb Kombi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;
14175;2841144400;0;2022;Skoda Superb Kombi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;
14176;2841144400;0;2022;Skoda Superb Kombi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;
14177;2841144400;0;2021;Skoda Octavia Combi 2,0 TDI Ambition 110kw, Diesel, 5-Türer, Kombi - PKW, Diesel;Fahrzeuge / PKW, Kombi;
14178;2841144400;0;2021;VW Golf VIII Variant 2,0 TDI Life DSG 110kw, Diesel, 5-Türer, Kombi - PKW, Diesel;Fahrzeuge / PKW, Kombi;
14179;2841144400;0;2022;VW T-Roc 2,0 TDI SCR Sport DSG 110kw, Diesel, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;
14180;2841144400;0;2022;Skoda Octavia 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;
14181;2841144400;0;2022;Skoda Superb Kombi 2,0 TDI Ambition 110kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Benzin
14182;2841144400;0;2022;Skoda Octavia 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Diesel
14183;2841144400;0;2023;Skoda Octavia Combi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Diesel
14184;2841144400;0;2022;BMW 3er-Reihe G21 BMW 330e xDrive Touring G21 XB1;Fahrzeuge / PKW, Kombi;
14185;2841144400;0;2022;Skoda Octavia 2,0 TDI Style 4x4 DSG 110kw, Diesel, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;
14186;2841144400;0;2023;VW Tiguan 2,0 TDI DSG Allspace;Fahrzeuge / PKW, Kombi;Diesel
14187;2841144400;0;2023;VW Passat (Typ B8) 2,0 TDI DSG 90kw, Diesel, 4-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Diesel
14188;2841144400;0;2023;Skoda Octavia 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Benzin
14189;2841144400;0;2023;Skoda Octavia Combi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW (TMBJJ8NX3PY042986);Fahrzeuge / PKW, Kombi;Diesel
14190;2841144400;0;2023;Skoda Octavia Combi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW (TMBJJ8NX3PY043081);Fahrzeuge / PKW, Kombi;Diesel
14191;2841144400;0;2023;Skoda Octavia Combi 2,0 TDI Style DSG 110kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Diesel
14192;2841144400;0;2023;Skoda Octavia Combi Style TDI DSG, 110 kw;Fahrzeuge / PKW, Kombi;Benzin
14193;2841144400;0;2023;Skoda Octavia Combi Style TDI DSG, 110 kw;Fahrzeuge / PKW, Kombi;Benzin
14194;98275709;0;2020;Toyota Auris TS 1,8 VVT-i Hybrid Active 73kw, Benzin bleifrei, 5-Türer, Kombi - PKW, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
14195;98275709;0;2020;Toyota Corolla Kombi 1,8 Hybrid Comfort 72kw, Benzin bleifrei, 5-Türer, Kombi - PKW, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
14196;112072864;0;2022;Cupra Formentor VZ5 2.5 TSI;Fahrzeuge / PKW, Kombi;B
14197;112072864;0;2021;Cupra Formentor 2,0 TSI PS 4Drive DSG;Fahrzeuge / PKW, Kombi;B
14198;112072864;0;2022;Mercedes Citan Kastenwagen Base 110 CDI standard;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14199;3099592512;1;2022;Mini F56 Hatch Cooper F56 B38;Fahrzeuge / PKW, Kombi;
14200;398366326;1;2021;Opel INSIGNIA B ST;Fahrzeuge / PKW, Kombi;
14201;3287180134;0;2021;Pick-Up Ford 67 Ranger 2012 Doppelkabin Wildtrak 2.0 TDCI;Fahrzeuge / LKW bis 3,5t;
14202;3287180134;0;2022;Kögel Mega Volumen-Pritschensattelanhänger;Fahrzeuge / Anhänger;
14203;3071397065;0;2023;Flugzeug CESSNA 525B, BJ: 2005;Fahrzeuge / Flugzeuge;Kerosin
14204;2727151765;0;2022;Mercedes G350d;Fahrzeuge / PKW, Kombi;
14205;2727151765;0;2023;Mercedes G63 AMG;Fahrzeuge / PKW, Kombi;Diesel
14206;1637036134;1;2020;Opel Vivaro Kombi (Klein-LKW) Combi + L2H1 1,6  CDTI ;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14207;1720468082;0;2021;BMW 7er-Reihe 730d xDrive Aut. 195kw, 4-Türer, Limousine/Sedan, Diesel;Fahrzeuge / PKW, Kombi;
14208;1720468082;0;2021;Seat Arona 1,5, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;
14209;1720468082;0;2021;Fiat Talento Kombi/Bus (Kleinbus) SX Kasten 2,0 EcoJet;Fahrzeuge / Kleinautobusse (bis 3,5t);
14210;1720468082;0;2021;Fiat Talento Kombi/Bus (Kleinbus) SX Kasten 2.0 EcoJet;Fahrzeuge / Kleinautobusse (bis 3,5t);
14211;1720468082;0;2022;Fiat Talento L2H1 2.0 EcoJet;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14212;1720468082;0;2020;Opel Vivaro C Edition 2.0 CDTI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);D
14213;1720468082;0;2020;Opel Vivaro (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14214;1720468082;0;2020;Opel Vivaro (Klein-LKW) Enjoy 1.5 CDTI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
14215;215738292;0;2022;VW Transporter T6;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14216;215738292;0;2023;VW ID.4 (Elektro) IID.4 Pro Performance 150 kW Business;Fahrzeuge / PKW, Kombi;Strom
14217;215738292;0;2023;VW Transporter T6;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14218;215738292;0;2022;VW Transporter T6;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14219;215738292;0;2023;Peugeot Expert (Klein-LKW) Expert L2 BHDI 120, inkl. Änderung Regalsystem;Fahrzeuge / PKW, Kombi;Benzin
14220;2787827144;0;2023;Mercedes-Benz GLC Coupé 200 d Coupé 4MATIC Aut. 120kw, Diesel, 5-Türer, Coupé;Fahrzeuge / PKW, Kombi;Diesel
14221;3390231215;1;2021;Mitsubishi Space Star 1,0 Inform AS&G;Fahrzeuge / PKW, Kombi;B
14222;2179299931;0;2020;Ford Tourneo Connect (Kleinbus) Trend 1,5 TDCi L1 74kw, Diesel, 4-Türer, Kombi - PKW, Diesel;Fahrzeuge / Kleinautobusse (bis 3,5t);
14223;1456956392;0;2021;Citroen Berlingo;Fahrzeuge / PKW, Kombi;B
14224;1456956392;0;2020;Citroen Berlingo BlueHDi 100;Fahrzeuge / PKW, Kombi;
14225;1456956392;0;2023;Citroen Jumpy (Klein-LKW) JY.KW HD145 K+XL;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
14226;4269756938;1;2021;VW Tiguan 2,0 TDI DSG 110kw, Diesel, 5-Türer, SUV, ;Fahrzeuge / PKW, Kombi;
14227;3256529938;1;2020;Renault Kadjar H5F F4;Fahrzeuge / PKW, Kombi;
14228;3775281303;0;2023;KIA EV9 (Elektro) AWD 99.8kWh GT-Line Aut. 282,6kw, Strom, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Strom
14229;4152958297;1;2020;KIA ceed pro ceed 1,6 TGDI GPF GT DCT Aut. 150kw, Benzin bleifrei, 5-Türer, Limousine/Sedan, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
14230;4152958297;1;2023;Mazda CX-60 CX-60 D254 AWD AT Homura DRI CON PAN;Fahrzeuge / PKW, Kombi;Diesel
14231;3870804657;0;2021;Jaguar I-Pace;Fahrzeuge / PKW, Kombi;
14232;3870804657;0;2021;BMW X5 xDrive45e;Fahrzeuge / PKW, Kombi;
14233;3870804657;0;2022;Audi A6 Avant 50 TFSI e quattro Sport;Fahrzeuge / PKW, Kombi;
14234;3870804657;0;2022;VW Multivan Edition EHybrid;Fahrzeuge / Kleinautobusse (bis 3,5t);
14235;3870804657;0;2022;Tesla Model Y;Fahrzeuge / PKW, Kombi;
14236;3870804657;0;2021;BMW 540i xDrive Limousine;Fahrzeuge / PKW, Kombi;
14237;3870804657;0;2021;BMW i4 e Drive40 Gran Coupe;Fahrzeuge / PKW, Kombi;
14238;3870804657;0;2021;Mercedes GLC 300 e 4MATIC Coupe;Fahrzeuge / PKW, Kombi;
14239;3870804657;0;2022;BMW X3 xDrive20d;Fahrzeuge / PKW, Kombi;
14240;3870804657;0;2022;Audi Q4 50 e-tron quattro 220kW;Fahrzeuge / PKW, Kombi;
14241;3870804657;0;2021;VW Caravelle Comfortline 2,0 TDI DSG 4M;Fahrzeuge / Kleinautobusse (bis 3,5t);
14242;3870804657;0;2021;Volvo V60 T6 AWD Benzin Hybrid;Fahrzeuge / PKW, Kombi;Benzin
14243;3870804657;0;2021;BMW 520d touring;Fahrzeuge / PKW, Kombi;Diesel
14244;3870804657;0;2021;Skoda Octavia Combi RS TDi DSG;Fahrzeuge / PKW, Kombi;Diesel
14245;3870804657;0;2020;BMW 520d Touring Diesel Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14246;3870804657;0;2021;BMW i4 M50 xDrive Gran Coupe;Fahrzeuge / PKW, Kombi;
14247;3870804657;0;2021;BMW 520d Limousine;Fahrzeuge / PKW, Kombi;
14248;3870804657;0;2022;Mercedes C 220 d 4Matic T-Modell;Fahrzeuge / PKW, Kombi;
14249;3870804657;0;2021;Mercedes V-Klasse Avantgarde 300 d lang;Fahrzeuge / Kleinautobusse (bis 3,5t);Diesel
14250;3870804657;0;2021;Audi Q5 Sportback 55 TFSI e quattro S line;Fahrzeuge / PKW, Kombi;
14251;3870804657;0;2021;BMW X4 xDrive30d;Fahrzeuge / PKW, Kombi;
14252;3870804657;0;2021;BMW 330d xDrive Touring;Fahrzeuge / PKW, Kombi;
14253;3870804657;0;2021;BMW 520d xDrive Limousine;Fahrzeuge / PKW, Kombi;
14254;3870804657;0;2021;BMW iX xDrive40;Fahrzeuge / PKW, Kombi;
14255;3870804657;0;2021;Audi A6 Limousine 50 TFSI e quattro Sport;Fahrzeuge / PKW, Kombi;
14256;3870804657;0;2020;Mercedes C 200 T;Fahrzeuge / PKW, Kombi;B
14257;3870804657;0;2020;Mercedes E 400d 4Matic T-Modell;Fahrzeuge / PKW, Kombi;B
14258;3870804657;0;2020;BMW 520d xDrive Touring Diesel Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14259;3870804657;0;2020;Audi A6 Avant 40 TDI Quattro Sport;Fahrzeuge / PKW, Kombi;D
14260;3870804657;0;2020;BMW 530d xDrive Limousine Diesel Hybrid;Fahrzeuge / PKW, Kombi;D
14261;3870804657;0;2022;Audi A6 Avant 50 TFSI e quattro Sport;Fahrzeuge / PKW, Kombi;
14262;3870804657;0;2021;Mercedes S 500 4-MATIC;Fahrzeuge / PKW, Kombi;Benzin
14263;3870804657;0;2022;BMW X3 xDrive30e;Fahrzeuge / PKW, Kombi;Hybrid
14264;3870804657;0;2020;BMW 530d xDrive Touring Diesel Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14265;3870804657;0;2020;Mercedes C 220d 4Matic  T CDI;Fahrzeuge / PKW, Kombi;D
14266;3870804657;0;2020;BMW X5 xDrive 45e Benzin Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14267;3870804657;0;2020;BMW X3 xDrive 30d Diesel Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14268;3870804657;0;2020;BMW 318d Gran Turismo AT EZ 03.10.2019;Fahrzeuge / PKW, Kombi;
14269;3870804657;0;2020;BMW X5 xDrive 45e Benzin Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14270;3870804657;0;2020;BMW X5 xDrive 45e Benzin Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14271;3870804657;0;2020;BMW 530e xDrive Touring Benzin Hybrid;Fahrzeuge / PKW, Kombi;Hybrid
14272;3870804657;0;2020;BMW 530d xDrive Limousine;Fahrzeuge / PKW, Kombi;Hybrid
